seed,split,mol_id
5,train,mobley_1929982
5,train,mobley_1944394
5,train,mobley_1952272
5,train,mobley_1963873
5,train,mobley_1967551
5,train,mobley_197466
5,train,mobley_1976156
5,train,mobley_1977493
5,train,mobley_1987439
5,train,mobley_2023925
5,train,mobley_2043882
5,train,mobley_2049967
5,train,mobley_20524
5,train,mobley_2068538
5,train,mobley_2078467
5,train,mobley_2099370
5,train,mobley_210639
5,train,mobley_2123854
5,train,mobley_2143011
5,train,mobley_2146331
5,train,mobley_2183616
5,train,mobley_2197088
5,train,mobley_2198613
5,train,mobley_2245668
5,train,mobley_2261979
5,train,mobley_2269032
5,train,mobley_2279874
5,train,mobley_2294995
5,train,mobley_2295058
5,train,mobley_2310185
5,train,mobley_2316618
5,train,mobley_2328633
5,train,mobley_2341732
5,train,mobley_2354112
5,train,mobley_2364370
5,train,mobley_2390199
5,train,mobley_2402487
5,train,mobley_2410897
5,train,mobley_2422586
5,train,mobley_242480
5,train,mobley_2481002
5,train,mobley_2484519
5,train,mobley_2487143
5,train,mobley_2489709
5,train,mobley_2493732
5,train,mobley_2501588
5,train,mobley_2517158
5,train,mobley_2518989
5,train,mobley_252413
5,train,mobley_2577969
5,train,mobley_2607611
5,train,mobley_2613240
5,train,mobley_2659552
5,train,mobley_2661134
5,train,mobley_2689721
5,train,mobley_2693089
5,train,mobley_2725215
5,train,mobley_2725802
5,train,mobley_2727678
5,train,mobley_2751110
5,train,mobley_2763835
5,train,mobley_2771569
5,train,mobley_2782339
5,train,mobley_2784376
5,train,mobley_2789243
5,train,mobley_2792521
5,train,mobley_2802855
5,train,mobley_2837389
5,train,mobley_2844990
5,train,mobley_2845466
5,train,mobley_2850833
5,train,mobley_2864987
5,train,mobley_2881590
5,train,mobley_2913224
5,train,mobley_2925352
5,train,mobley_2958326
5,train,mobley_2960202
5,train,mobley_296847
5,train,mobley_2972345
5,train,mobley_2972906
5,train,mobley_2996632
5,train,mobley_3006808
5,train,mobley_303222
5,train,mobley_3034976
5,train,mobley_3040612
5,train,mobley_3047364
5,train,mobley_3053621
5,train,mobley_3060426
5,train,mobley_3083321
5,train,mobley_3105103
5,train,mobley_313406
5,train,mobley_3151666
5,train,mobley_3167746
5,train,mobley_3183805
5,train,mobley_3210206
5,train,mobley_3234716
5,train,mobley_3259411
5,train,mobley_3264884
5,train,mobley_3265457
5,train,mobley_3266352
5,train,mobley_3269565
5,train,mobley_3269819
5,train,mobley_3274817
5,train,mobley_3318135
5,train,mobley_3325209
5,train,mobley_3359593
5,train,mobley_3370989
5,train,mobley_337666
5,train,mobley_3378420
5,train,mobley_3395921
5,train,mobley_3398536
5,train,mobley_3414356
5,train,mobley_3452749
5,train,mobley_349850
5,train,mobley_3515580
5,train,mobley_352111
5,train,mobley_3525176
5,train,mobley_3546460
5,train,mobley_3573480
5,train,mobley_3589456
5,train,mobley_36119
5,train,mobley_3639400
5,train,mobley_3663158
5,train,mobley_3682850
5,train,mobley_3686115
5,train,mobley_3690931
5,train,mobley_3709920
5,train,mobley_3715043
5,train,mobley_3727287
5,train,mobley_3738859
5,train,mobley_3746675
5,train,mobley_3762186
5,train,mobley_3777264
5,train,mobley_3843583
5,train,mobley_3867265
5,train,mobley_3968043
5,train,mobley_3968739
5,train,mobley_3969312
5,train,mobley_397645
5,train,mobley_3976574
5,train,mobley_3980099
5,train,mobley_3982371
5,train,mobley_3999471
5,train,mobley_4013838
5,train,mobley_4035953
5,train,mobley_4043951
5,train,mobley_4043987
5,train,mobley_4059279
5,train,mobley_4149784
5,train,mobley_4177472
5,train,mobley_4188615
5,train,mobley_4193752
5,train,mobley_4218209
5,train,mobley_4219614
5,train,mobley_4287564
5,train,mobley_430089
5,train,mobley_4305650
5,train,mobley_4364398
5,train,mobley_4371692
5,train,mobley_4434915
5,train,mobley_4463913
5,train,mobley_4479135
5,train,mobley_4483973
5,train,mobley_4494568
5,train,mobley_4506634
5,train,mobley_4553008
5,train,mobley_4584540
5,train,mobley_4587267
5,train,mobley_4603202
5,train,mobley_4613090
5,train,mobley_4620651
5,train,mobley_4630641
5,train,mobley_4639255
5,train,mobley_4678740
5,train,mobley_4683624
5,train,mobley_4687447
5,train,mobley_468867
5,train,mobley_4694328
5,train,mobley_4699732
5,train,mobley_4715906
5,train,mobley_4780078
5,train,mobley_4792268
5,train,mobley_4845722
5,train,mobley_4850657
5,train,mobley_486214
5,train,mobley_4883284
5,train,mobley_4884177
5,train,mobley_4893032
5,train,mobley_4924862
5,train,mobley_49274
5,train,mobley_4934872
5,train,mobley_4936555
5,train,mobley_4964807
5,train,mobley_4983965
5,train,mobley_5003962
5,train,mobley_5026370
5,train,mobley_5052949
5,train,mobley_5056289
5,train,mobley_5063386
5,train,mobley_5072416
5,train,mobley_5079234
5,train,mobley_5094777
5,train,mobley_511661
5,train,mobley_5123639
5,train,mobley_5220185
5,train,mobley_525934
5,train,mobley_52782
5,train,mobley_5282042
5,train,mobley_5286200
5,train,mobley_5310099
5,train,mobley_5311804
5,train,mobley_5346580
5,train,mobley_5347550
5,train,mobley_5390332
5,train,mobley_5393242
5,train,mobley_5445548
5,train,mobley_5449201
5,train,mobley_5467162
5,train,mobley_5471704
5,train,mobley_5494918
5,train,mobley_5499659
5,train,mobley_550662
5,train,mobley_5510474
5,train,mobley_5518547
5,train,mobley_5561855
5,train,mobley_5571660
5,train,mobley_5600967
5,train,mobley_5616693
5,train,mobley_5627459
5,train,mobley_5631798
5,train,mobley_5690766
5,train,mobley_5692472
5,train,mobley_5708811
5,train,mobley_5732611
5,train,mobley_5747188
5,train,mobley_5747981
5,train,mobley_5759258
5,train,mobley_5852491
5,train,mobley_5880265
5,train,mobley_588781
5,train,mobley_5890803
5,train,mobley_590519
5,train,mobley_5935995
5,train,mobley_5948990
5,train,mobley_5952846
5,train,mobley_5973402
5,train,mobley_6055410
5,train,mobley_6081058
5,train,mobley_6091882
5,train,mobley_6115639
5,train,mobley_6175884
5,train,mobley_6190089
5,train,mobley_6201330
5,train,mobley_6235784
5,train,mobley_6239320
5,train,mobley_6248915
5,train,mobley_6250025
5,train,mobley_6257907
5,train,mobley_6266306
5,train,mobley_6303022
5,train,mobley_632905
5,train,mobley_6334915
5,train,mobley_6338073
5,train,mobley_6353617
5,train,mobley_6358463
5,train,mobley_6359156
5,train,mobley_637522
5,train,mobley_6416775
5,train,mobley_6430250
5,train,mobley_6456034
5,train,mobley_646007
5,train,mobley_6474572
5,train,mobley_6522117
5,train,mobley_6619554
5,train,mobley_6620221
5,train,mobley_6632459
5,train,mobley_664966
5,train,mobley_6688723
5,train,mobley_6714389
5,train,mobley_6727159
5,train,mobley_6733657
5,train,mobley_6739648
5,train,mobley_6743808
5,train,mobley_676247
5,train,mobley_6794076
5,train,mobley_6804509
5,train,mobley_6812653
5,train,mobley_6854178
5,train,mobley_6861308
5,train,mobley_6896128
5,train,mobley_6911232
5,train,mobley_6981465
5,train,mobley_6988468
5,train,mobley_7009711
5,train,mobley_7010316
5,train,mobley_7015518
5,train,mobley_7017274
5,train,mobley_7039935
5,train,mobley_7047032
5,train,mobley_7066554
5,train,mobley_7099614
5,train,mobley_7106722
5,train,mobley_7142697
5,train,mobley_7157427
5,train,mobley_7176290
5,train,mobley_718988
5,train,mobley_7200804
5,train,mobley_7203421
5,train,mobley_7239499
5,train,mobley_7261305
5,train,mobley_7295828
5,train,mobley_7326706
5,train,mobley_7326982
5,train,mobley_7360181
5,train,mobley_7364468
5,train,mobley_7375018
5,train,mobley_7378987
5,train,mobley_7393673
5,train,mobley_7415647
5,train,mobley_7417968
5,train,mobley_7455579
5,train,mobley_7463799
5,train,mobley_7497999
5,train,mobley_7532833
5,train,mobley_7542832
5,train,mobley_755351
5,train,mobley_7599023
5,train,mobley_7608435
5,train,mobley_7608462
5,train,mobley_7610437
5,train,mobley_766666
5,train,mobley_7676709
5,train,mobley_7708038
5,train,mobley_7735340
5,train,mobley_7754849
5,train,mobley_7758918
5,train,mobley_7774695
5,train,mobley_778352
5,train,mobley_7794077
5,train,mobley_7814642
5,train,mobley_7829570
5,train,mobley_7859387
5,train,mobley_7860938
5,train,mobley_7869158
5,train,mobley_7893124
5,train,mobley_7912193
5,train,mobley_7913234
5,train,mobley_7943327
5,train,mobley_7977115
5,train,mobley_7988076
5,train,mobley_8006582
5,train,mobley_8011706
5,train,mobley_8048190
5,train,mobley_8052240
5,train,mobley_8057732
5,train,mobley_8117218
5,train,mobley_8124669
5,train,mobley_8127829
5,train,mobley_819018
5,train,mobley_8191186
5,train,mobley_8207196
5,train,mobley_820789
5,train,mobley_8208692
5,train,mobley_8221999
5,train,mobley_8260524
5,train,mobley_8311303
5,train,mobley_8311321
5,train,mobley_8337722
5,train,mobley_8337977
5,train,mobley_8426916
5,train,mobley_8427539
5,train,mobley_8436428
5,train,mobley_8449031
5,train,mobley_8514745
5,train,mobley_8522124
5,train,mobley_8525830
5,train,mobley_852937
5,train,mobley_8558116
5,train,mobley_8573194
5,train,mobley_8578590
5,train,mobley_859464
5,train,mobley_8614858
5,train,mobley_8668219
5,train,mobley_8685905
5,train,mobley_8691603
5,train,mobley_8705848
5,train,mobley_8739734
5,train,mobley_8746821
5,train,mobley_8765203
5,train,mobley_8785107
5,train,mobley_8789465
5,train,mobley_8789864
5,train,mobley_8798016
5,train,mobley_8809274
5,train,mobley_8823527
5,train,mobley_8827942
5,train,mobley_8861672
5,train,mobley_8882696
5,train,mobley_8883511
5,train,mobley_8885088
5,train,mobley_8899867
5,train,mobley_8916409
5,train,mobley_8966374
5,train,mobley_8983100
5,train,mobley_9007496
5,train,mobley_9015240
5,train,mobley_9028462
5,train,mobley_902954
5,train,mobley_9029594
5,train,mobley_9055303
5,train,mobley_9073553
5,train,mobley_9100956
5,train,mobley_9112978
5,train,mobley_9114381
5,train,mobley_9139060
5,train,mobley_9185328
5,train,mobley_9197172
5,train,mobley_9246215
5,train,mobley_9246351
5,train,mobley_9257453
5,train,mobley_9281946
5,train,mobley_929676
5,train,mobley_9407874
5,train,mobley_9414831
5,train,mobley_9434451
5,train,mobley_9460824
5,train,mobley_9478823
5,train,mobley_9507933
5,train,mobley_9510785
5,train,mobley_951560
5,train,mobley_9534740
5,train,mobley_9571888
5,train,mobley_9617923
5,train,mobley_9624458
5,train,mobley_9626434
5,train,mobley_9653690
5,train,mobley_967099
5,train,mobley_9671033
5,train,mobley_9705941
5,train,mobley_9717937
5,train,mobley_9733743
5,train,mobley_9740891
5,train,mobley_9794857
5,train,mobley_9821936
5,train,mobley_9838013
5,train,mobley_9897248
5,train,mobley_9942801
5,train,mobley_994483
5,train,mobley_9974966
5,train,mobley_9979854
5,valid,mobley_1075836
5,valid,mobley_1363784
5,valid,mobley_1708457
5,valid,mobley_1821184
5,valid,mobley_186894
5,valid,mobley_1899443
5,valid,mobley_1923244
5,valid,mobley_2005792
5,valid,mobley_2008055
5,valid,mobley_2126135
5,valid,mobley_2178600
5,valid,mobley_2451097
5,valid,mobley_2457863
5,valid,mobley_2609604
5,valid,mobley_282648
5,valid,mobley_2859600
5,valid,mobley_2923700
5,valid,mobley_3169935
5,valid,mobley_3201701
5,valid,mobley_3211679
5,valid,mobley_3323117
5,valid,mobley_3425174
5,valid,mobley_3572203
5,valid,mobley_3761215
5,valid,mobley_4375719
5,valid,mobley_4561957
5,valid,mobley_4609460
5,valid,mobley_4759887
5,valid,mobley_4762983
5,valid,mobley_5006685
5,valid,mobley_5076071
5,valid,mobley_5157661
5,valid,mobley_5326154
5,valid,mobley_5371840
5,valid,mobley_5456566
5,valid,mobley_547634
5,valid,mobley_5520946
5,valid,mobley_5538249
5,valid,mobley_5665561
5,valid,mobley_5760563
5,valid,mobley_5816127
5,valid,mobley_5917842
5,valid,mobley_6082662
5,valid,mobley_6195751
5,valid,mobley_6232400
5,valid,mobley_627267
5,valid,mobley_628086
5,valid,mobley_628951
5,valid,mobley_6359135
5,valid,mobley_63712
5,valid,mobley_6935906
5,valid,mobley_6978427
5,valid,mobley_7463408
5,valid,mobley_7578802
5,valid,mobley_8118832
5,valid,mobley_8713762
5,valid,mobley_8754702
5,valid,mobley_8764620
5,valid,mobley_8772587
5,valid,mobley_8809190
5,valid,mobley_9201263
5,valid,mobley_9209581
5,valid,mobley_9741965
5,valid,mobley_9883303
5,test,mobley_1199854
5,test,mobley_1235151
5,test,mobley_1723043
5,test,mobley_1733799
5,test,mobley_1800170
5,test,mobley_1857976
5,test,mobley_1875719
5,test,mobley_194273
5,test,mobley_2213823
5,test,mobley_2371092
5,test,mobley_2492140
5,test,mobley_2523689
5,test,mobley_2636578
5,test,mobley_2681549
5,test,mobley_2929847
5,test,mobley_299266
5,test,mobley_3144334
5,test,mobley_3187514
5,test,mobley_3775790
5,test,mobley_3802803
5,test,mobley_4039055
5,test,mobley_4252724
5,test,mobley_4291494
5,test,mobley_4338603
5,test,mobley_4395315
5,test,mobley_4465023
5,test,mobley_4690963
5,test,mobley_5110043
5,test,mobley_5200358
5,test,mobley_5263791
5,test,mobley_5857
5,test,mobley_5977084
5,test,mobley_6006813
5,test,mobley_6060301
5,test,mobley_6102880
5,test,mobley_6198745
5,test,mobley_6309289
5,test,mobley_6497672
5,test,mobley_6571751
5,test,mobley_667278
5,test,mobley_6843802
5,test,mobley_6917738
5,test,mobley_6929123
5,test,mobley_6973347
5,test,mobley_7150646
5,test,mobley_7176248
5,test,mobley_7227357
5,test,mobley_7298388
5,test,mobley_7573149
5,test,mobley_7688753
5,test,mobley_7690440
5,test,mobley_7732703
5,test,mobley_7768165
5,test,mobley_7769613
5,test,mobley_7983227
5,test,mobley_8320545
5,test,mobley_8467917
5,test,mobley_8492526
5,test,mobley_8723116
5,test,mobley_900088
5,test,mobley_9121449
5,test,mobley_9557440
5,test,mobley_9565165
5,test,mobley_9729792
5,test,mobley_9913368
6,train,mobley_1019269
6,train,mobley_1036761
6,train,mobley_1046331
6,train,mobley_1075836
6,train,mobley_1079207
6,train,mobley_1107178
6,train,mobley_1139153
6,train,mobley_1160109
6,train,mobley_1178614
6,train,mobley_1189457
6,train,mobley_1199854
6,train,mobley_1231151
6,train,mobley_1235151
6,train,mobley_1244778
6,train,mobley_1261349
6,train,mobley_1278715
6,train,mobley_129464
6,train,mobley_1328465
6,train,mobley_1352110
6,train,mobley_1363784
6,train,mobley_1396156
6,train,mobley_1417007
6,train,mobley_1424265
6,train,mobley_1449384
6,train,mobley_1469079
6,train,mobley_1502181
6,train,mobley_1520842
6,train,mobley_1527293
6,train,mobley_1571523
6,train,mobley_1615431
6,train,mobley_1662128
6,train,mobley_1708457
6,train,mobley_1717215
6,train,mobley_1722522
6,train,mobley_1728386
6,train,mobley_172879
6,train,mobley_1733799
6,train,mobley_1735893
6,train,mobley_1743409
6,train,mobley_1755375
6,train,mobley_1760914
6,train,mobley_1792062
6,train,mobley_1800170
6,train,mobley_1803862
6,train,mobley_1821184
6,train,mobley_1827204
6,train,mobley_1838110
6,train,mobley_1849020
6,train,mobley_1857976
6,train,mobley_1858644
6,train,mobley_1873346
6,train,mobley_1875719
6,train,mobley_1881249
6,train,mobley_1893815
6,train,mobley_1893937
6,train,mobley_1903702
6,train,mobley_1905088
6,train,mobley_1922649
6,train,mobley_1923244
6,train,mobley_1929982
6,train,mobley_194273
6,train,mobley_1944394
6,train,mobley_1952272
6,train,mobley_1963873
6,train,mobley_1967551
6,train,mobley_197466
6,train,mobley_1976156
6,train,mobley_1977493
6,train,mobley_1987439
6,train,mobley_2008055
6,train,mobley_2023925
6,train,mobley_2043882
6,train,mobley_2078467
6,train,mobley_2099370
6,train,mobley_2123854
6,train,mobley_2143011
6,train,mobley_2183616
6,train,mobley_2197088
6,train,mobley_2198613
6,train,mobley_2213823
6,train,mobley_2245668
6,train,mobley_2261979
6,train,mobley_2269032
6,train,mobley_2279874
6,train,mobley_2294995
6,train,mobley_2295058
6,train,mobley_2310185
6,train,mobley_2316618
6,train,mobley_2328633
6,train,mobley_2341732
6,train,mobley_2354112
6,train,mobley_2364370
6,train,mobley_2371092
6,train,mobley_2390199
6,train,mobley_2402487
6,train,mobley_2422586
6,train,mobley_242480
6,train,mobley_2451097
6,train,mobley_2457863
6,train,mobley_2481002
6,train,mobley_2487143
6,train,mobley_2489709
6,train,mobley_2501588
6,train,mobley_2517158
6,train,mobley_2523689
6,train,mobley_252413
6,train,mobley_2577969
6,train,mobley_2607611
6,train,mobley_2609604
6,train,mobley_2636578
6,train,mobley_2659552
6,train,mobley_2661134
6,train,mobley_2681549
6,train,mobley_2725215
6,train,mobley_2725802
6,train,mobley_2751110
6,train,mobley_2771569
6,train,mobley_2782339
6,train,mobley_2784376
6,train,mobley_2789243
6,train,mobley_2792521
6,train,mobley_282648
6,train,mobley_2837389
6,train,mobley_2844990
6,train,mobley_2845466
6,train,mobley_2850833
6,train,mobley_2859600
6,train,mobley_2881590
6,train,mobley_2913224
6,train,mobley_2923700
6,train,mobley_2925352
6,train,mobley_2960202
6,train,mobley_296847
6,train,mobley_2972345
6,train,mobley_299266
6,train,mobley_2996632
6,train,mobley_3053621
6,train,mobley_3060426
6,train,mobley_3083321
6,train,mobley_313406
6,train,mobley_3144334
6,train,mobley_3167746
6,train,mobley_3169935
6,train,mobley_3183805
6,train,mobley_3187514
6,train,mobley_3201701
6,train,mobley_3211679
6,train,mobley_3234716
6,train,mobley_3259411
6,train,mobley_3264884
6,train,mobley_3265457
6,train,mobley_3266352
6,train,mobley_3269565
6,train,mobley_3269819
6,train,mobley_3274817
6,train,mobley_3323117
6,train,mobley_3325209
6,train,mobley_3370989
6,train,mobley_337666
6,train,mobley_3378420
6,train,mobley_3395921
6,train,mobley_3398536
6,train,mobley_3414356
6,train,mobley_3425174
6,train,mobley_3452749
6,train,mobley_349850
6,train,mobley_3515580
6,train,mobley_352111
6,train,mobley_3546460
6,train,mobley_3572203
6,train,mobley_3573480
6,train,mobley_3639400
6,train,mobley_3663158
6,train,mobley_3682850
6,train,mobley_3690931
6,train,mobley_3709920
6,train,mobley_3715043
6,train,mobley_3727287
6,train,mobley_3738859
6,train,mobley_3761215
6,train,mobley_3762186
6,train,mobley_3777264
6,train,mobley_3802803
6,train,mobley_3843583
6,train,mobley_3867265
6,train,mobley_3968043
6,train,mobley_3968739
6,train,mobley_3969312
6,train,mobley_397645
6,train,mobley_3976574
6,train,mobley_3980099
6,train,mobley_3982371
6,train,mobley_4013838
6,train,mobley_4035953
6,train,mobley_4043951
6,train,mobley_4043987
6,train,mobley_4059279
6,train,mobley_4149784
6,train,mobley_4177472
6,train,mobley_4188615
6,train,mobley_4218209
6,train,mobley_4219614
6,train,mobley_4252724
6,train,mobley_4287564
6,train,mobley_4291494
6,train,mobley_430089
6,train,mobley_4338603
6,train,mobley_4364398
6,train,mobley_4395315
6,train,mobley_4465023
6,train,mobley_4479135
6,train,mobley_4483973
6,train,mobley_4494568
6,train,mobley_4506634
6,train,mobley_4584540
6,train,mobley_4603202
6,train,mobley_4609460
6,train,mobley_4613090
6,train,mobley_4620651
6,train,mobley_4630641
6,train,mobley_4678740
6,train,mobley_4683624
6,train,mobley_4687447
6,train,mobley_468867
6,train,mobley_4694328
6,train,mobley_4699732
6,train,mobley_4715906
6,train,mobley_4762983
6,train,mobley_4780078
6,train,mobley_4845722
6,train,mobley_4850657
6,train,mobley_486214
6,train,mobley_4883284
6,train,mobley_4884177
6,train,mobley_4924862
6,train,mobley_49274
6,train,mobley_4936555
6,train,mobley_4983965
6,train,mobley_5003962
6,train,mobley_5006685
6,train,mobley_5026370
6,train,mobley_5052949
6,train,mobley_5056289
6,train,mobley_5063386
6,train,mobley_5072416
6,train,mobley_5076071
6,train,mobley_5094777
6,train,mobley_5110043
6,train,mobley_511661
6,train,mobley_5157661
6,train,mobley_5200358
6,train,mobley_525934
6,train,mobley_52782
6,train,mobley_5282042
6,train,mobley_5286200
6,train,mobley_5310099
6,train,mobley_5311804
6,train,mobley_5346580
6,train,mobley_5347550
6,train,mobley_5371840
6,train,mobley_5390332
6,train,mobley_5393242
6,train,mobley_5445548
6,train,mobley_5449201
6,train,mobley_5456566
6,train,mobley_5467162
6,train,mobley_5471704
6,train,mobley_547634
6,train,mobley_5499659
6,train,mobley_550662
6,train,mobley_5520946
6,train,mobley_5538249
6,train,mobley_5561855
6,train,mobley_5571660
6,train,mobley_5616693
6,train,mobley_5627459
6,train,mobley_5631798
6,train,mobley_5665561
6,train,mobley_5690766
6,train,mobley_5692472
6,train,mobley_5708811
6,train,mobley_5759258
6,train,mobley_5760563
6,train,mobley_5816127
6,train,mobley_5857
6,train,mobley_5880265
6,train,mobley_5890803
6,train,mobley_590519
6,train,mobley_5917842
6,train,mobley_5935995
6,train,mobley_5948990
6,train,mobley_5973402
6,train,mobley_5977084
6,train,mobley_6055410
6,train,mobley_6081058
6,train,mobley_6082662
6,train,mobley_6091882
6,train,mobley_6102880
6,train,mobley_6115639
6,train,mobley_6190089
6,train,mobley_6195751
6,train,mobley_6198745
6,train,mobley_6201330
6,train,mobley_6232400
6,train,mobley_6235784
6,train,mobley_6248915
6,train,mobley_6250025
6,train,mobley_6257907
6,train,mobley_6266306
6,train,mobley_627267
6,train,mobley_628086
6,train,mobley_628951
6,train,mobley_6303022
6,train,mobley_632905
6,train,mobley_6334915
6,train,mobley_6338073
6,train,mobley_6353617
6,train,mobley_6358463
6,train,mobley_6359135
6,train,mobley_6359156
6,train,mobley_63712
6,train,mobley_637522
6,train,mobley_6416775
6,train,mobley_6456034
6,train,mobley_646007
6,train,mobley_6474572
6,train,mobley_6497672
6,train,mobley_6571751
6,train,mobley_6619554
6,train,mobley_6620221
6,train,mobley_6632459
6,train,mobley_664966
6,train,mobley_6714389
6,train,mobley_6727159
6,train,mobley_6733657
6,train,mobley_6739648
6,train,mobley_6743808
6,train,mobley_676247
6,train,mobley_6794076
6,train,mobley_6804509
6,train,mobley_6812653
6,train,mobley_6854178
6,train,mobley_6861308
6,train,mobley_6896128
6,train,mobley_6911232
6,train,mobley_6917738
6,train,mobley_6929123
6,train,mobley_6973347
6,train,mobley_6981465
6,train,mobley_6988468
6,train,mobley_7009711
6,train,mobley_7015518
6,train,mobley_7017274
6,train,mobley_7039935
6,train,mobley_7047032
6,train,mobley_7066554
6,train,mobley_7099614
6,train,mobley_7106722
6,train,mobley_7142697
6,train,mobley_7150646
6,train,mobley_7157427
6,train,mobley_7176248
6,train,mobley_7176290
6,train,mobley_718988
6,train,mobley_7203421
6,train,mobley_7227357
6,train,mobley_7239499
6,train,mobley_7295828
6,train,mobley_7298388
6,train,mobley_7326706
6,train,mobley_7326982
6,train,mobley_7360181
6,train,mobley_7364468
6,train,mobley_7378987
6,train,mobley_7393673
6,train,mobley_7415647
6,train,mobley_7417968
6,train,mobley_7463408
6,train,mobley_7463799
6,train,mobley_7497999
6,train,mobley_7532833
6,train,mobley_7542832
6,train,mobley_755351
6,train,mobley_7573149
6,train,mobley_7578802
6,train,mobley_7599023
6,train,mobley_7608435
6,train,mobley_7608462
6,train,mobley_7610437
6,train,mobley_766666
6,train,mobley_7676709
6,train,mobley_7688753
6,train,mobley_7690440
6,train,mobley_7708038
6,train,mobley_7732703
6,train,mobley_7735340
6,train,mobley_7754849
6,train,mobley_7758918
6,train,mobley_7768165
6,train,mobley_7769613
6,train,mobley_7774695
6,train,mobley_778352
6,train,mobley_7794077
6,train,mobley_7814642
6,train,mobley_7829570
6,train,mobley_7859387
6,train,mobley_7860938
6,train,mobley_7869158
6,train,mobley_7893124
6,train,mobley_7912193
6,train,mobley_7913234
6,train,mobley_7943327
6,train,mobley_7983227
6,train,mobley_7988076
6,train,mobley_8006582
6,train,mobley_8011706
6,train,mobley_8048190
6,train,mobley_8052240
6,train,mobley_8057732
6,train,mobley_8117218
6,train,mobley_8118832
6,train,mobley_8124669
6,train,mobley_8127829
6,train,mobley_819018
6,train,mobley_8191186
6,train,mobley_820789
6,train,mobley_8208692
6,train,mobley_8260524
6,train,mobley_8311303
6,train,mobley_8311321
6,train,mobley_8320545
6,train,mobley_8337722
6,train,mobley_8337977
6,train,mobley_8426916
6,train,mobley_8449031
6,train,mobley_8492526
6,train,mobley_8514745
6,train,mobley_8522124
6,train,mobley_8525830
6,train,mobley_852937
6,train,mobley_8558116
6,train,mobley_8578590
6,train,mobley_8614858
6,train,mobley_8668219
6,train,mobley_8685905
6,train,mobley_8691603
6,train,mobley_8705848
6,train,mobley_8739734
6,train,mobley_8746821
6,train,mobley_8765203
6,train,mobley_8772587
6,train,mobley_8785107
6,train,mobley_8789465
6,train,mobley_8809190
6,train,mobley_8809274
6,train,mobley_8823527
6,train,mobley_8827942
6,train,mobley_8861672
6,train,mobley_8882696
6,train,mobley_8883511
6,train,mobley_8885088
6,train,mobley_8966374
6,train,mobley_8983100
6,train,mobley_900088
6,train,mobley_9007496
6,train,mobley_9015240
6,train,mobley_9028462
6,train,mobley_902954
6,train,mobley_9029594
6,train,mobley_9055303
6,train,mobley_9073553
6,train,mobley_9100956
6,train,mobley_9112978
6,train,mobley_9114381
6,train,mobley_9121449
6,train,mobley_9185328
6,train,mobley_9197172
6,train,mobley_9209581
6,train,mobley_9246215
6,train,mobley_9246351
6,train,mobley_9257453
6,train,mobley_9281946
6,train,mobley_929676
6,train,mobley_9407874
6,train,mobley_9414831
6,train,mobley_9434451
6,train,mobley_9460824
6,train,mobley_9478823
6,train,mobley_9507933
6,train,mobley_9510785
6,train,mobley_951560
6,train,mobley_9534740
6,train,mobley_9557440
6,train,mobley_9617923
6,train,mobley_9624458
6,train,mobley_9626434
6,train,mobley_9653690
6,train,mobley_967099
6,train,mobley_9705941
6,train,mobley_9717937
6,train,mobley_9729792
6,train,mobley_9733743
6,train,mobley_9741965
6,train,mobley_9794857
6,train,mobley_9821936
6,train,mobley_9838013
6,train,mobley_9883303
6,train,mobley_9897248
6,train,mobley_9913368
6,train,mobley_9942801
6,train,mobley_994483
6,train,mobley_9974966
6,train,mobley_9979854
6,valid,mobley_1034539
6,valid,mobley_1144156
6,valid,mobley_1770205
6,valid,mobley_1781152
6,valid,mobley_1896013
6,valid,mobley_1899443
6,valid,mobley_2005792
6,valid,mobley_2049967
6,valid,mobley_20524
6,valid,mobley_2068538
6,valid,mobley_2126135
6,valid,mobley_2492140
6,valid,mobley_2493732
6,valid,mobley_2518989
6,valid,mobley_2689721
6,valid,mobley_2693089
6,valid,mobley_2763835
6,valid,mobley_2864987
6,valid,mobley_2972906
6,valid,mobley_303222
6,valid,mobley_3034976
6,valid,mobley_3105103
6,valid,mobley_3151666
6,valid,mobley_3525176
6,valid,mobley_36119
6,valid,mobley_3686115
6,valid,mobley_4039055
6,valid,mobley_4193752
6,valid,mobley_4434915
6,valid,mobley_4463913
6,valid,mobley_4690963
6,valid,mobley_4792268
6,valid,mobley_4893032
6,valid,mobley_4934872
6,valid,mobley_4964807
6,valid,mobley_5079234
6,valid,mobley_5123639
6,valid,mobley_5263791
6,valid,mobley_5326154
6,valid,mobley_5510474
6,valid,mobley_5600967
6,valid,mobley_5747188
6,valid,mobley_5852491
6,valid,mobley_6006813
6,valid,mobley_6060301
6,valid,mobley_6239320
6,valid,mobley_6309289
6,valid,mobley_6430250
6,valid,mobley_6522117
6,valid,mobley_6843802
6,valid,mobley_6935906
6,valid,mobley_6978427
6,valid,mobley_7010316
6,valid,mobley_7261305
6,valid,mobley_7977115
6,valid,mobley_8467917
6,valid,mobley_859464
6,valid,mobley_8713762
6,valid,mobley_8723116
6,valid,mobley_8754702
6,valid,mobley_8899867
6,valid,mobley_9571888
6,valid,mobley_9671033
6,valid,mobley_9740891
6,test,mobley_1017962
6,test,mobley_1323538
6,test,mobley_1328936
6,test,mobley_1563176
6,test,mobley_1592519
6,test,mobley_1636752
6,test,mobley_1650157
